z,zeta,as_scale,hmf,cooling_scale,T_min,score
4.0,17.07540188232742,1.0,PS,2.0,8000.0,0.019034896613577507
4.0,17.999369308004486,1.0,PS,2.0,8000.0,0.018202871737250086
4.0,18.973333554230518,1.0,PS,2.0,8000.0,0.01739558761965236
4.0,20.000000000000004,1.0,PS,2.0,8000.0,0.01661362648359212
4.0,3.0,1.0,PS,2.0,10000.0,0.03136196739603184
4.0,3.1623330622689494,1.0,PS,2.0,10000.0,0.03259826701448412
4.0,3.33345013223977,1.0,PS,2.0,10000.0,0.03366227688886396
4.0,3.5138265215355418,1.0,PS,2.0,10000.0,0.03455260068597711
4.0,3.703963261376446,1.0,PS,2.0,10000.0,0.03527066232592809
4.0,3.9043884942934204,1.0,PS,2.0,10000.0,0.03582036629466978
4.0,4.1156589411488556,1.0,PS,2.0,10000.0,0.03620772932877049
4.0,4.338361447539279,1.0,PS,2.0,10000.0,0.036440146646163046
4.0,4.573114613875481,1.0,PS,2.0,10000.0,0.03652661889781256
4.0,4.820570513667911,1.0,PS,2.0,10000.0,0.03647652220690087
4.0,5.0814165047902815,1.0,PS,2.0,10000.0,0.03630038849718886
4.0,5.356377138752477,1.0,PS,2.0,10000.0,0.0360088862514614
4.0,5.389452332657201,1.0,PS,2.0,10000.0,0.03596783954848755
4.0,5.646216173286171,1.0,PS,2.0,10000.0,0.03561282409480219
4.0,5.9517386938335095,1.0,PS,2.0,10000.0,0.03512292696172613
4.0,6.273793349831704,1.0,PS,2.0,10000.0,0.03454973978489886
4.0,6.613274712005288,1.0,PS,2.0,10000.0,0.03390360133107485
4.0,6.971125757213828,1.0,PS,2.0,10000.0,0.0331942047648955
4.0,7.3483404877573175,1.0,PS,2.0,10000.0,0.03243106986232422
4.0,7.745966692414836,1.0,PS,2.0,10000.0,0.031622740815087244
4.0,8.165108856885828,1.0,PS,2.0,10000.0,0.03077749448971662
4.0,8.606931231718361,1.0,PS,2.0,10000.0,0.02990302787234954
4.0,9.072661066246061,1.0,PS,2.0,10000.0,0.029006267504142664
4.0,9.563592017516726,1.0,PS,2.0,10000.0,0.028093580458440428
4.0,10.081087743681516,1.0,PS,2.0,10000.0,0.027170869332411914
4.0,10.626585691826111,1.0,PS,2.0,10000.0,0.026243305161069277
4.0,11.20160109076529,1.0,PS,2.0,10000.0,0.02531551748734998
4.0,11.807731159891665,1.0,PS,2.0,10000.0,0.02439175520768395
4.0,12.446659545769569,1.0,PS,2.0,10000.0,0.02347562609493785
4.0,13.120160998797505,1.0,PS,2.0,10000.0,0.022570337952639897
4.0,13.830106302929654,1.0,PS,2.0,10000.0,0.021678701551210915
4.0,14.578467472149546,1.0,PS,2.0,10000.0,0.02080305463526872
4.0,15.367323228130308,1.0,PS,2.0,10000.0,0.019945423925063002
4.0,16.198864774296695,1.0,PS,2.0,10000.0,0.01910748320775177
4.0,17.07540188232742,1.0,PS,2.0,10000.0,0.018290628731221236
4.0,17.999369308004486,1.0,PS,2.0,10000.0,0.0174959296237261
4.0,18.973333554230518,1.0,PS,2.0,10000.0,0.01672425436972379
4.0,20.000000000000004,1.0,PS,2.0,10000.0,0.015976246321553998
4.0,3.0,1.0,PS,2.0,15000.0,0.027066513849620614
4.0,3.1623330622689494,1.0,PS,2.0,15000.0,0.028303955538768313
4.0,3.33345013223977,1.0,PS,2.0,15000.0,0.029390688748063686
4.0,3.5138265215355418,1.0,PS,2.0,15000.0,0.030322816243881424
4.0,3.703963261376446,1.0,PS,2.0,15000.0,0.031099275763343256
4.0,3.9043884942934204,1.0,PS,2.0,15000.0,0.031721611575010154
4.0,4.1156589411488556,1.0,PS,2.0,15000.0,0.032193585251186214
4.0,4.338361447539279,1.0,PS,2.0,15000.0,0.03252051879206688
4.0,4.573114613875481,1.0,PS,2.0,15000.0,0.03270949921905277
4.0,4.820570513667911,1.0,PS,2.0,15000.0,0.03276818622896024
4.0,5.0814165047902815,1.0,PS,2.0,15000.0,0.03270557884943659
4.0,5.356377138752477,1.0,PS,2.0,15000.0,0.032530955721717034
4.0,5.389452332657201,1.0,PS,2.0,15000.0,0.032503723918237054
4.0,5.646216173286171,1.0,PS,2.0,15000.0,0.0322539589561558
4.0,5.9517386938335095,1.0,PS,2.0,15000.0,0.03188424042997137
4.0,6.273793349831704,1.0,PS,2.0,15000.0,0.03143147676646203
4.0,6.613274712005288,1.0,PS,2.0,15000.0,0.030905221850473858
4.0,6.971125757213828,1.0,PS,2.0,15000.0,0.030314542738552275
4.0,7.3483404877573175,1.0,PS,2.0,15000.0,0.02966840940359625
4.0,7.745966692414836,1.0,PS,2.0,15000.0,0.028974927149380925
4.0,8.165108856885828,1.0,PS,2.0,15000.0,0.028242007314013353
4.0,8.606931231718361,1.0,PS,2.0,15000.0,0.027477073718657482
4.0,9.072661066246061,1.0,PS,2.0,15000.0,0.026686819267784205
4.0,9.563592017516726,1.0,PS,2.0,15000.0,0.025877446303370712
4.0,10.081087743681516,1.0,PS,2.0,15000.0,0.025054743012446732
4.0,10.626585691826111,1.0,PS,2.0,15000.0,0.024223796495344754
4.0,11.20160109076529,1.0,PS,2.0,15000.0,0.023389194077111614
4.0,11.807731159891665,1.0,PS,2.0,15000.0,0.022555169583902985
4.0,12.446659545769569,1.0,PS,2.0,15000.0,0.021725344617070343
4.0,13.120160998797505,1.0,PS,2.0,15000.0,0.020902949317098928
4.0,13.830106302929654,1.0,PS,2.0,15000.0,0.020090849071406375
4.0,14.578467472149546,1.0,PS,2.0,15000.0,0.019291437945170964
4.0,15.367323228130308,1.0,PS,2.0,15000.0,0.01850681450716503
4.0,16.198864774296695,1.0,PS,2.0,15000.0,0.017738733039795868
4.0,17.07540188232742,1.0,PS,2.0,15000.0,0.01698867880635376
4.0,17.999369308004486,1.0,PS,2.0,15000.0,0.016257810153467223
4.0,18.973333554230518,1.0,PS,2.0,15000.0,0.015547093467797708
4.0,20.000000000000004,1.0,PS,2.0,15000.0,0.014857267276076613
4.0,3.0,1.2,ST,0.5,8000.0,0.03500249356457382
4.0,3.1623330622689494,1.2,ST,0.5,8000.0,0.03537391617480896
4.0,3.33345013223977,1.2,ST,0.5,8000.0,0.035585192915769705
4.0,3.5138265215355418,1.2,ST,0.5,8000.0,0.03564527505637263
4.0,3.703963261376446,1.2,ST,0.5,8000.0,0.03556421793122817
4.0,3.9043884942934204,1.2,ST,0.5,8000.0,0.03535290218942088
4.0,4.1156589411488556,1.2,ST,0.5,8000.0,0.03502277802940974
4.0,4.338361447539279,1.2,ST,0.5,8000.0,0.03458535784885588
4.0,4.573114613875481,1.2,ST,0.5,8000.0,0.03405240074980698
4.0,4.820570513667911,1.2,ST,0.5,8000.0,0.033435119226192106
4.0,5.0814165047902815,1.2,ST,0.5,8000.0,0.03274473971575047
4.0,5.356377138752477,1.2,ST,0.5,8000.0,0.03199188363274828
4.0,5.389452332657201,1.2,ST,0.5,8000.0,0.03190035358985843
4.0,5.646216173286171,1.2,ST,0.5,8000.0,0.031186585780896062
4.0,5.9517386938335095,1.2,ST,0.5,8000.0,0.030338270839691463
4.0,6.273793349831704,1.2,ST,0.5,8000.0,0.02945567459813085
4.0,6.613274712005288,1.2,ST,0.5,8000.0,0.028546937924946506
4.0,6.971125757213828,1.2,ST,0.5,8000.0,0.0276193432763409
4.0,7.3483404877573175,1.2,ST,0.5,8000.0,0.026679682742248047
4.0,7.745966692414836,1.2,ST,0.5,8000.0,0.025733812178843036
4.0,8.165108856885828,1.2,ST,0.5,8000.0,0.024787126667150248
4.0,8.606931231718361,1.2,ST,0.5,8000.0,0.023844391738025068
4.0,9.072661066246061,1.2,ST,0.5,8000.0,0.022909705519240903
4.0,9.563592017516726,1.2,ST,0.5,8000.0,0.02198665220703371
4.0,10.081087743681516,1.2,ST,0.5,8000.0,0.021078360984613492
4.0,10.626585691826111,1.2,ST,0.5,8000.0,0.020187417949498843
4.0,11.20160109076529,1.2,ST,0.5,8000.0,0.01931598763366249
4.0,11.807731159891665,1.2,ST,0.5,8000.0,0.018465925857982825
4.0,12.446659545769569,1.2,ST,0.5,8000.0,0.01763864683678402
4.0,13.120160998797505,1.2,ST,0.5,8000.0,0.01683530239336008
4.0,13.830106302929654,1.2,ST,0.5,8000.0,0.01605676767855084
4.0,14.578467472149546,1.2,ST,0.5,8000.0,0.015303636786795558
4.0,15.367323228130308,1.2,ST,0.5,8000.0,0.014576309497030624
4.0,16.198864774296695,1.2,ST,0.5,8000.0,0.013874981395122896
4.0,17.07540188232742,1.2,ST,0.5,8000.0,0.013199698266687192
4.0,17.999369308004486,1.2,ST,0.5,8000.0,0.01255033464040544
4.0,18.973333554230518,1.2,ST,0.5,8000.0,0.011926659157997897
4.0,20.000000000000004,1.2,ST,0.5,8000.0,0.01132833908809374
4.0,3.0,1.2,ST,0.5,10000.0,0.033039767081302414
4.0,3.1623330622689494,1.2,ST,0.5,10000.0,0.033454277613170186
4.0,3.33345013223977,1.2,ST,0.5,10000.0,0.03371305995332356
4.0,3.5138265215355418,1.2,ST,0.5,10000.0,0.033824180941310865
4.0,3.703963261376446,1.2,ST,0.5,10000.0,0.033796899784065436
4.0,3.9043884942934204,1.2,ST,0.5,10000.0,0.03364139093477518
4.0,4.1156589411488556,1.2,ST,0.5,10000.0,0.03336847785472703
4.0,4.338361447539279,1.2,ST,0.5,10000.0,0.03298912925096214
4.0,4.573114613875481,1.2,ST,0.5,10000.0,0.03251463227495748
4.0,4.820570513667911,1.2,ST,0.5,10000.0,0.031955793602763904
4.0,5.0814165047902815,1.2,ST,0.5,10000.0,0.03132349884233209
4.0,5.356377138752477,1.2,ST,0.5,10000.0,0.03062807574911002
4.0,5.389452332657201,1.2,ST,0.5,10000.0,0.030543200941764524
4.0,5.646216173286171,1.2,ST,0.5,10000.0,0.02987932599968692
4.0,5.9517386938335095,1.2,ST,0.5,10000.0,0.029086463583614185
4.0,6.273793349831704,1.2,ST,0.5,10000.0,0.028258074985823854
4.0,6.613274712005288,1.2,ST,0.5,10000.0,0.027402167565541032
4.0,6.971125757213828,1.2,ST,0.5,10000.0,0.026525930585211476
4.0,7.3483404877573175,1.2,ST,0.5,10000.0,0.025636080309859435
4.0,7.745966692414836,1.2,ST,0.5,10000.0,0.024738419596356555
4.0,8.165108856885828,1.2,ST,0.5,10000.0,0.023838308488824445
4.0,8.606931231718361,1.2,ST,0.5,10000.0,0.022940499950675396
4.0,9.072661066246061,1.2,ST,0.5,10000.0,0.022049083823261584
4.0,9.563592017516726,1.2,ST,0.5,10000.0,0.021167648959468842
4.0,10.081087743681516,1.2,ST,0.5,10000.0,0.020299342362156643
4.0,10.626585691826111,1.2,ST,0.5,10000.0,0.0194467718244714
4.0,11.20160109076529,1.2,ST,0.5,10000.0,0.01861212983405776
4.0,11.807731159891665,1.2,ST,0.5,10000.0,0.017797307328243167
4.0,12.446659545769569,1.2,ST,0.5,10000.0,0.01700375778851904
4.0,13.120160998797505,1.2,ST,0.5,10000.0,0.016232669975417564
4.0,13.830106302929654,1.2,ST,0.5,10000.0,0.01548496528429015
4.0,14.578467472149546,1.2,ST,0.5,10000.0,0.01476128131547942
4.0,15.367323228130308,1.2,ST,0.5,10000.0,0.014062063540032808
4.0,16.198864774296695,1.2,ST,0.5,10000.0,0.0133875537305255
4.0,17.07540188232742,1.2,ST,0.5,10000.0,0.012737845023657421
4.0,17.999369308004486,1.2,ST,0.5,10000.0,0.012112857973439502
4.0,18.973333554230518,1.2,ST,0.5,10000.0,0.01151240772402744
4.0,20.000000000000004,1.2,ST,0.5,10000.0,0.010936206049431971
4.0,3.0,1.2,ST,0.5,15000.0,0.029716775565413737
4.0,3.1623330622689494,1.2,ST,0.5,15000.0,0.030194065399557816
4.0,3.33345013223977,1.2,ST,0.5,15000.0,0.030524169587685765
4.0,3.5138265215355418,1.2,ST,0.5,15000.0,0.030713612518103173
4.0,3.703963261376446,1.2,ST,0.5,15000.0,0.030770234358815193
4.0,3.9043884942934204,1.2,ST,0.5,15000.0,0.03070295753309161
4.0,4.1156589411488556,1.2,ST,0.5,15000.0,0.030521472433001216
4.0,4.338361447539279,1.2,ST,0.5,15000.0,0.030235759414748754
4.0,4.573114613875481,1.2,ST,0.5,15000.0,0.02985623607305108
4.0,4.820570513667911,1.2,ST,0.5,15000.0,0.029392958705445133
4.0,5.0814165047902815,1.2,ST,0.5,15000.0,0.028856176992848006
4.0,5.356377138752477,1.2,ST,0.5,15000.0,0.028255652691166425
4.0,5.389452332657201,1.2,ST,0.5,15000.0,0.028181801481344353
4.0,5.646216173286171,1.2,ST,0.5,15000.0,0.0276007464255384
4.0,5.9517386938335095,1.2,ST,0.5,15000.0,0.02690026427616943
4.0,6.273793349831704,1.2,ST,0.5,15000.0,0.026162494502987167
4.0,6.613274712005288,1.2,ST,0.5,15000.0,0.025395174254775547
4.0,6.971125757213828,1.2,ST,0.5,15000.0,0.0246053002705405
4.0,7.3483404877573175,1.2,ST,0.5,15000.0,0.023799423995817255
4.0,7.745966692414836,1.2,ST,0.5,15000.0,0.022983231083693136
4.0,8.165108856885828,1.2,ST,0.5,15000.0,0.022161993921862005
4.0,8.606931231718361,1.2,ST,0.5,15000.0,0.021340419785076177
4.0,9.072661066246061,1.2,ST,0.5,15000.0,0.02052256070167237
4.0,9.563592017516726,1.2,ST,0.5,15000.0,0.019711998182163844
4.0,10.081087743681516,1.2,ST,0.5,15000.0,0.018911892019817907
4.0,10.626585691826111,1.2,ST,0.5,15000.0,0.018124870122306763
4.0,11.20160109076529,1.2,ST,0.5,15000.0,0.017353162135209405
4.0,11.807731159891665,1.2,ST,0.5,15000.0,0.016598705284373162
4.0,12.446659545769569,1.2,ST,0.5,15000.0,0.015863009790084166
4.0,13.120160998797505,1.2,ST,0.5,15000.0,0.015147320011553849
4.0,13.830106302929654,1.2,ST,0.5,15000.0,0.014452628131969519
4.0,14.578467472149546,1.2,ST,0.5,15000.0,0.01377963829042657
4.0,15.367323228130308,1.2,ST,0.5,15000.0,0.013128868322615929
4.0,16.198864774296695,1.2,ST,0.5,15000.0,0.012500634135683707
4.0,17.07540188232742,1.2,ST,0.5,15000.0,0.011895105301388095
4.0,17.999369308004486,1.2,ST,0.5,15000.0,0.011312276061370922
4.0,18.973333554230518,1.2,ST,0.5,15000.0,0.010752038565943896
4.0,20.000000000000004,1.2,ST,0.5,15000.0,0.010214177768247878
4.0,3.0,1.2,ST,1.0,8000.0,0.035355266768792276
4.0,3.1623330622689494,1.2,ST,1.0,8000.0,0.03577083219341797
4.0,3.33345013223977,1.2,ST,1.0,8000.0,0.03602727999804322
4.0,3.5138265215355418,1.2,ST,1.0,8000.0,0.03613292448351679
4.0,3.703963261376446,1.2,ST,1.0,8000.0,0.036097181454658823
4.0,3.9043884942934204,1.2,ST,1.0,8000.0,0.03593031516354234
4.0,4.1156589411488556,1.2,ST,1.0,8000.0,0.03564319985802356
4.0,4.338361447539279,1.2,ST,1.0,8000.0,0.03524682504943094
4.0,4.573114613875481,1.2,ST,1.0,8000.0,0.034752496923607386
4.0,4.820570513667911,1.2,ST,1.0,8000.0,0.03417104043805446
4.0,5.0814165047902815,1.2,ST,1.0,8000.0,0.03351337807940078
4.0,5.356377138752477,1.2,ST,1.0,8000.0,0.03278989882822427
4.0,5.389452332657201,1.2,ST,1.0,8000.0,0.03270157466226458
4.0,5.646216173286171,1.2,ST,1.0,8000.0,0.032010483132048774
4.0,5.9517386938335095,1.2,ST,1.0,8000.0,0.031184465148915742
4.0,6.273793349831704,1.2,ST,1.0,8000.0,0.030320556577992847
4.0,6.613274712005288,1.2,ST,1.0,8000.0,0.029426928363453557
4.0,6.971125757213828,1.2,ST,1.0,8000.0,0.02851094053051651
4.0,7.3483404877573175,1.2,ST,1.0,8000.0,0.027579509201306626
4.0,7.745966692414836,1.2,ST,1.0,8000.0,0.026638637100111662
4.0,8.165108856885828,1.2,ST,1.0,8000.0,0.025693897306304087
4.0,8.606931231718361,1.2,ST,1.0,8000.0,0.024750257681062548
4.0,9.072661066246061,1.2,ST,1.0,8000.0,0.023812025063815728
4.0,9.563592017516726,1.2,ST,1.0,8000.0,0.02288299929812585
4.0,10.081087743681516,1.2,ST,1.0,8000.0,0.021966536341498193
4.0,10.626585691826111,1.2,ST,1.0,8000.0,0.021065440802301105
4.0,11.20160109076529,1.2,ST,1.0,8000.0,0.020182091343852623
4.0,11.807731159891665,1.2,ST,1.0,8000.0,0.019318555946991226
4.0,12.446659545769569,1.2,ST,1.0,8000.0,0.01847645002323283
4.0,13.120160998797505,1.2,ST,1.0,8000.0,0.017657115051855774
4.0,13.830106302929654,1.2,ST,1.0,8000.0,0.01686160798800433
4.0,14.578467472149546,1.2,ST,1.0,8000.0,0.016090687389805
4.0,15.367323228130308,1.2,ST,1.0,8000.0,0.015344909457996178
4.0,16.198864774296695,1.2,ST,1.0,8000.0,0.014624613622728972
4.0,17.07540188232742,1.2,ST,1.0,8000.0,0.01392997637883677
4.0,17.999369308004486,1.2,ST,1.0,8000.0,0.0132609878195406
4.0,18.973333554230518,1.2,ST,1.0,8000.0,0.012617525271743939
4.0,20.000000000000004,1.2,ST,1.0,8000.0,0.011999351558380545
4.0,3.0,1.2,ST,1.0,10000.0,0.03337517112949422
4.0,3.1623330622689494,1.2,ST,1.0,10000.0,0.03383352997372391
4.0,3.33345013223977,1.2,ST,1.0,10000.0,0.0341372263193919
4.0,3.5138265215355418,1.2,ST,1.0,10000.0,0.03429368706253124
4.0,3.703963261376446,1.2,ST,1.0,10000.0,0.03431152900373096
4.0,3.9043884942934204,1.2,ST,1.0,10000.0,0.03420030747166059
4.0,4.1156589411488556,1.2,ST,1.0,10000.0,0.03397026736801496
4.0,4.338361447539279,1.2,ST,1.0,10000.0,0.03363185211951906
4.0,4.573114613875481,1.2,ST,1.0,10000.0,0.033195893735246396
4.0,4.820570513667911,1.2,ST,1.0,10000.0,0.03267280929676397
4.0,5.0814165047902815,1.2,ST,1.0,10000.0,0.03207317863507745
4.0,5.356377138752477,1.2,ST,1.0,10000.0,0.03140709533532845
4.0,5.389452332657201,1.2,ST,1.0,10000.0,0.03132542305390753
4.0,5.646216173286171,1.2,ST,1.0,10000.0,0.03068420529536206
4.0,5.9517386938335095,1.2,ST,1.0,10000.0,0.029913630432917174
4.0,6.273793349831704,1.2,ST,1.0,10000.0,0.02910393207611632
4.0,6.613274712005288,1.2,ST,1.0,10000.0,0.028263146472806353
4.0,6.971125757213828,1.2,ST,1.0,10000.0,0.027398539571232085
4.0,7.3483404877573175,1.2,ST,1.0,10000.0,0.026516950782632956
4.0,7.745966692414836,1.2,ST,1.0,10000.0,0.025624329066205494
4.0,8.165108856885828,1.2,ST,1.0,10000.0,0.024726211788383537
4.0,8.606931231718361,1.2,ST,1.0,10000.0,0.023827553791051007
4.0,9.072661066246061,1.2,ST,1.0,10000.0,0.02293265308370909
4.0,9.563592017516726,1.2,ST,1.0,10000.0,0.022045313720011225
4.0,10.081087743681516,1.2,ST,1.0,10000.0,0.021168909188334178
4.0,10.626585691826111,1.2,ST,1.0,10000.0,0.02030626548139056
4.0,11.20160109076529,1.2,ST,1.0,10000.0,0.019459788951840494
4.0,11.807731159891665,1.2,ST,1.0,10000.0,0.018631582537160137
4.0,12.446659545769569,1.2,ST,1.0,10000.0,0.0178233008078471
4.0,13.120160998797505,1.2,ST,1.0,10000.0,0.017036321953279424
4.0,13.830106302929654,1.2,ST,1.0,10000.0,0.016271749182627374
4.0,14.578467472149546,1.2,ST,1.0,10000.0,0.015530384471320463
4.0,15.367323228130308,1.2,ST,1.0,10000.0,0.014812829679519553
4.0,16.198864774296695,1.2,ST,1.0,10000.0,0.014119470408435676
4.0,17.07540188232742,1.2,ST,1.0,10000.0,0.01345053054273086
4.0,17.999369308004486,1.2,ST,1.0,10000.0,0.012806046215164948
4.0,18.973333554230518,1.2,ST,1.0,10000.0,0.012185941312387058
4.0,20.000000000000004,1.2,ST,1.0,10000.0,0.011590023175289886
4.0,3.0,1.2,ST,1.0,15000.0,0.030044363378171655
4.0,3.1623330622689494,1.2,ST,1.0,15000.0,0.030565340881556633
4.0,3.33345013223977,1.2,ST,1.0,15000.0,0.030940215661727444
4.0,3.5138265215355418,1.2,ST,1.0,15000.0,0.031174870878637274
4.0,3.703963261376446,1.2,ST,1.0,15000.0,0.03127650298479963
4.0,3.9043884942934204,1.2,ST,1.0,15000.0,0.03125341407070072
4.0,4.1156589411488556,1.2,ST,1.0,15000.0,0.031114714763807293
4.0,4.338361447539279,1.2,ST,1.0,15000.0,0.03086985903096584
4.0,4.573114613875481,1.2,ST,1.0,15000.0,0.030528808269302644
4.0,4.820570513667911,1.2,ST,1.0,15000.0,0.030101228209266084
4.0,5.0814165047902815,1.2,ST,1.0,15000.0,0.029597061887314917
4.0,5.356377138752477,1.2,ST,1.0,15000.0,0.0290258360068441
4.0,5.389452332657201,1.2,ST,1.0,15000.0,0.028955182933523477
4.0,5.646216173286171,1.2,ST,1.0,15000.0,0.0283967547381415
4.0,5.9517386938335095,1.2,ST,1.0,15000.0,0.027718531318575754
4.0,6.273793349831704,1.2,ST,1.0,15000.0,0.026999428305622478
4.0,6.613274712005288,1.2,ST,1.0,15000.0,0.02624721112318132
4.0,6.971125757213828,1.2,ST,1.0,15000.0,0.025468952742720916
4.0,7.3483404877573175,1.2,ST,1.0,15000.0,0.024671327278243067
4.0,7.745966692414836,1.2,ST,1.0,15000.0,0.023860166087605137
4.0,8.165108856885828,1.2,ST,1.0,15000.0,0.023040918504757917
4.0,8.606931231718361,1.2,ST,1.0,15000.0,0.022218493414779876
4.0,9.072661066246061,1.2,ST,1.0,15000.0,0.021397150692456172
4.0,9.563592017516726,1.2,ST,1.0,15000.0,0.02058068680635524
4.0,10.081087743681516,1.2,ST,1.0,15000.0,0.019772487841812885
4.0,10.626585691826111,1.2,ST,1.0,15000.0,0.01897539969450933
4.0,11.20160109076529,1.2,ST,1.0,15000.0,0.018191865714419074
4.0,11.807731159891665,1.2,ST,1.0,15000.0,0.017424034987086827
4.0,12.446659545769569,1.2,ST,1.0,15000.0,0.016673618719027134
4.0,13.120160998797505,1.2,ST,1.0,15000.0,0.015942050553664554
4.0,13.830106302929654,1.2,ST,1.0,15000.0,0.015230504441288338
4.0,14.578467472149546,1.2,ST,1.0,15000.0,0.014539848800624854
4.0,15.367323228130308,1.2,ST,1.0,15000.0,0.013870757798139156
4.0,16.198864774296695,1.2,ST,1.0,15000.0,0.013223691123075063
4.0,17.07540188232742,1.2,ST,1.0,15000.0,0.012598949073394471
4.0,17.999369308004486,1.2,ST,1.0,15000.0,0.011996641426467855
4.0,18.973333554230518,1.2,ST,1.0,15000.0,0.011416769075594172
4.0,20.000000000000004,1.2,ST,1.0,15000.0,0.010859212513999099
4.0,3.0,1.2,ST,2.0,8000.0,0.03558606224175378
4.0,3.1623330622689494,1.2,ST,2.0,8000.0,0.03603527286672771
4.0,3.33345013223977,1.2,ST,2.0,8000.0,0.0363269939033369
4.0,3.5138265215355418,1.2,ST,2.0,8000.0,0.036469081465958786
4.0,3.703963261376446,1.2,ST,2.0,8000.0,0.03647046015757783
4.0,3.9043884942934204,1.2,ST,2.0,8000.0,0.036340890349880986
4.0,4.1156589411488556,1.2,ST,2.0,8000.0,0.036090746208511944
4.0,4.338361447539279,1.2,ST,2.0,8000.0,0.035730535486358204
4.0,4.573114613875481,1.2,ST,2.0,8000.0,0.035271118160891304
4.0,4.820570513667911,1.2,ST,2.0,8000.0,0.03472291186008308
4.0,5.0814165047902815,1.2,ST,2.0,8000.0,0.0340964871237456
4.0,5.356377138752477,1.2,ST,2.0,8000.0,0.03340193411348886
4.0,5.389452332657201,1.2,ST,2.0,8000.0,0.03331682680207567
4.0,5.646216173286171,1.2,ST,2.0,8000.0,0.03264889737282993
4.0,5.9517386938335095,1.2,ST,2.0,8000.0,0.0318465286422481
4.0,6.273793349831704,1.2,ST,2.0,8000.0,0.03100341686424531
4.0,6.613274712005288,1.2,ST,2.0,8000.0,0.03012766274375334
4.0,6.971125757213828,1.2,ST,2.0,8000.0,0.029226604049362843
4.0,7.3483404877573175,1.2,ST,2.0,8000.0,0.028307183600276117
4.0,7.745966692414836,1.2,ST,2.0,8000.0,0.027375460759811863
4.0,8.165108856885828,1.2,ST,2.0,8000.0,0.026437102188913292
4.0,8.606931231718361,1.2,ST,2.0,8000.0,0.025497200313841433
4.0,9.072661066246061,1.2,ST,2.0,8000.0,0.024560202825774795
4.0,9.563592017516726,1.2,ST,2.0,8000.0,0.023630064764243564
4.0,10.081087743681516,1.2,ST,2.0,8000.0,0.02271031633067585
4.0,10.626585691826111,1.2,ST,2.0,8000.0,0.02180393667457881
4.0,11.20160109076529,1.2,ST,2.0,8000.0,0.0209134823141144
4.0,11.807731159891665,1.2,ST,2.0,8000.0,0.020041203016805856
4.0,12.446659545769569,1.2,ST,2.0,8000.0,0.019188891639728922
4.0,13.120160998797505,1.2,ST,2.0,8000.0,0.018358061091009705
4.0,13.830106302929654,1.2,ST,2.0,8000.0,0.017549936217088138
4.0,14.578467472149546,1.2,ST,2.0,8000.0,0.01676543136910544
4.0,15.367323228130308,1.2,ST,2.0,8000.0,0.016005253163546514
4.0,16.198864774296695,1.2,ST,2.0,8000.0,0.015269881773707498
4.0,17.07540188232742,1.2,ST,2.0,8000.0,0.014559623802812255
4.0,17.999369308004486,1.2,ST,2.0,8000.0,0.013874587274020297
4.0,18.973333554230518,1.2,ST,2.0,8000.0,0.013214760946418937
4.0,20.000000000000004,1.2,ST,2.0,8000.0,0.012580007522520836
4.0,3.0,1.2,ST,2.0,10000.0,0.03359714493781963
4.0,3.1623330622689494,1.2,ST,2.0,10000.0,0.03408899383603019
4.0,3.33345013223977,1.2,ST,2.0,10000.0,0.03442782682034174
4.0,3.5138265215355418,1.2,ST,2.0,10000.0,0.03462061109455751
4.0,3.703963261376446,1.2,ST,2.0,10000.0,0.03467547080004609
4.0,3.9043884942934204,1.2,ST,2.0,10000.0,0.03460145600136325
4.0,4.1156589411488556,1.2,ST,2.0,10000.0,0.034408310192435634
4.0,4.338361447539279,1.2,ST,2.0,10000.0,0.03410599382326299
4.0,4.573114613875481,1.2,ST,2.0,10000.0,0.03370489155956382
4.0,4.820570513667911,1.2,ST,2.0,10000.0,0.03321501210188113
4.0,5.0814165047902815,1.2,ST,2.0,10000.0,0.03264658239927765
4.0,5.356377138752477,1.2,ST,2.0,10000.0,0.03200939632628318
4.0,5.389452332657201,1.2,ST,2.0,10000.0,0.03193093797352734
4.0,5.646216173286171,1.2,ST,2.0,10000.0,0.03131286314359103
4.0,5.9517386938335095,1.2,ST,2.0,10000.0,0.030565921550629073
4.0,6.273793349831704,1.2,ST,2.0,10000.0,0.029777009563989033
4.0,6.613274712005288,1.2,ST,2.0,10000.0,0.028954092574010635
4.0,6.971125757213828,1.2,ST,2.0,10000.0,0.02810441380826354
4.0,7.3483404877573175,1.2,ST,2.0,10000.0,0.02723483890796538
4.0,7.745966692414836,1.2,ST,2.0,10000.0,0.026351373064456254
4.0,8.165108856885828,1.2,ST,2.0,10000.0,0.02545964686368624
4.0,8.606931231718361,1.2,ST,2.0,10000.0,0.024564739465237493
4.0,9.072661066246061,1.2,ST,2.0,10000.0,0.023671089434423965
4.0,9.563592017516726,1.2,ST,2.0,10000.0,0.02278265577391695
4.0,10.081087743681516,1.2,ST,2.0,10000.0,0.021902986050263803
4.0,10.626585691826111,1.2,ST,2.0,10000.0,0.02103508061922754
4.0,11.20160109076529,1.2,ST,2.0,10000.0,0.02018152353295772
4.0,11.807731159891665,1.2,ST,2.0,10000.0,0.01934459941567599
4.0,12.446659545769569,1.2,ST,2.0,10000.0,0.018526140210530423
4.0,13.120160998797505,1.2,ST,2.0,10000.0,0.01772769540030661
